#{"t_start": 1774679161.6098166, "env_id": "None"}
r,l,t
0.0,6,7.233157
0.0,6,7.242655
1.0,16,7.265566
1.0,16,7.284419
2.0,28,7.321749
1.0,16,7.351222
1.0,16,7.374971
0.0,6,7.38056
1.0,16,7.400171
0.0,6,7.41263
1.0,16,7.434545
1.0,16,7.451832
1.0,16,7.470345
0.0,6,7.475124
0.0,6,7.487002
0.0,6,7.493876
0.0,6,7.504634
1.0,16,7.525415
1.0,16,7.549134
0.0,6,7.553997
1.0,16,7.574589
1.0,16,7.595038
0.0,6,7.608243
0.0,6,7.61691
1.0,16,7.640054
0.0,6,7.653686
1.0,16,7.678554
2.0,28,7.716971
1.0,16,7.736699
0.0,6,7.742301
2.0,26,7.779882
1.0,16,7.798276
0.0,6,7.804068
0.0,6,7.813829
4.0,50,7.878246
0.0,6,7.886815
0.0,6,7.893323
0.0,6,7.902596
0.0,6,7.909783
0.0,6,7.921527
0.0,6,7.92645
2.0,28,7.965336
0.0,6,7.977031
1.0,16,8.001968
0.0,6,8.009807
0.0,6,8.02607
0.0,6,8.033371
0.0,6,8.046443
1.0,16,8.066543
0.0,6,8.071407
1.0,16,8.096287
0.0,6,8.105937
1.0,16,8.126568
1.0,16,8.146689
0.0,6,8.153903
0.0,6,8.163484
0.0,6,8.169529
0.0,6,8.179947
3.0,38,8.236745
0.0,6,8.248152
0.0,6,8.254587
2.0,26,8.28932
1.0,16,8.314518
0.0,6,8.319457
0.0,6,8.332983
1.0,16,8.351214
0.0,6,8.35858
1.0,16,8.376072
0.0,6,8.386555
0.0,6,8.391083
1.0,16,8.417563
1.0,16,8.43684
1.0,16,8.459657
1.0,16,8.478219
1.0,16,8.503892
0.0,6,8.513342
0.0,6,8.520165
0.0,6,8.528754
1.0,16,8.560777
0.0,6,8.567564
1.0,16,8.588149
0.0,6,8.597335
0.0,6,8.605065
1.0,16,8.626005
2.0,26,8.672821
0.0,6,8.680578
0.0,6,8.692684
0.0,6,8.698384
1.0,16,8.71809
0.0,6,8.72833
0.0,6,8.73636
2.0,28,8.775833
2.0,28,8.808966
0.0,6,8.81819
0.0,6,8.826095
0.0,6,8.844986
0.0,6,8.853908
0.0,6,8.864614
0.0,6,8.872519
0.0,6,8.882309
0.0,6,8.888251
0.0,6,8.89754
0.0,6,8.904914
1.0,16,8.927409
0.0,6,8.936733
0.0,6,8.943493
1.0,16,8.969613
0.0,6,8.978967
0.0,6,8.983707
0.0,6,8.994045
0.0,6,9.003675
2.0,28,9.052757
1.0,16,9.090719
0.0,6,9.107395
0.0,6,9.122911
2.0,26,9.174411
2.0,26,9.22643
0.0,6,9.238915
0.0,6,9.248551
0.0,6,9.267567
1.0,16,9.29602
1.0,16,9.321441
2.0,28,9.398146
0.0,6,9.40566
0.0,6,9.418044
0.0,6,9.426588
0.0,6,9.443833
0.0,6,9.452065
0.0,6,9.462993
0.0,6,9.468848
0.0,6,9.487166
0.0,6,9.495305
0.0,6,9.511387
0.0,6,9.51992
1.0,16,9.551073
0.0,6,9.562122
0.0,6,9.568311
0.0,6,9.586251
0.0,6,9.59854
0.0,6,9.612257
0.0,6,9.619988
1.0,16,9.64781
0.0,6,9.666388
0.0,6,9.673779
0.0,6,9.693272
0.0,6,9.701477
0.0,6,9.717153
0.0,6,9.723142
1.0,16,9.748966
0.0,6,9.759797
0.0,6,9.769259
0.0,6,9.780249
2.0,28,9.824785
0.0,6,9.83285
0.0,6,9.850468
1.0,16,9.876017
0.0,6,9.884651
0.0,6,9.900091
0.0,6,9.912264
1.0,16,9.935671
0.0,6,9.947801
1.0,16,9.971993
0.0,6,9.985026
0.0,6,9.99701
1.0,16,10.025671
0.0,6,10.034981
0.0,6,10.049165
1.0,16,10.083563
0.0,6,10.094536
0.0,6,10.117974
0.0,6,10.130664
0.0,6,10.141299
0.0,6,10.148824
1.0,16,10.173633
0.0,6,10.190593
0.0,6,10.199194
0.0,6,10.215307
1.0,16,10.240573
0.0,6,10.25011
0.0,6,10.263054
1.0,16,10.291018
1.0,16,10.31969
2.0,26,10.360857
0.0,6,10.371862
0.0,6,10.378198
1.0,16,10.404846
0.0,6,10.421991
0.0,6,10.428938
2.0,26,10.467064
1.0,16,10.493315
0.0,6,10.504957
0.0,6,10.520608
0.0,6,10.529407
1.0,16,10.553638
0.0,6,10.569684
0.0,6,10.575836
0.0,6,10.587215
0.0,6,10.594551
0.0,6,10.610874
1.0,16,10.640058
0.0,6,10.647398
1.0,16,10.670851
0.0,6,10.68631
0.0,6,10.692094
0.0,6,10.704071
0.0,6,10.711055
0.0,6,10.72547
1.0,16,10.752087
1.0,16,10.780528
0.0,6,10.78856
1.0,16,10.82303
0.0,6,10.841634
1.0,16,10.872638
0.0,6,10.887242
0.0,6,10.913359
0.0,6,10.927643
0.0,6,10.946968
1.0,16,10.978287
1.0,16,11.011772
2.0,26,11.052677
0.0,6,11.066258
0.0,6,11.075283
1.0,16,11.102484
0.0,6,11.113435
0.0,6,11.120698
0.0,6,11.135001
0.0,6,11.145069
0.0,6,11.159575
0.0,6,11.167024
0.0,6,11.17881
0.0,6,11.189334
3.0,38,11.270301
2.0,28,11.327057
0.0,6,11.334451
0.0,6,11.35198
0.0,6,11.372303
0.0,6,11.393757
1.0,16,11.426115
0.0,6,11.437846
0.0,6,11.453593
1.0,16,11.483979
1.0,16,11.513667
1.0,16,11.546151
0.0,6,11.554519
1.0,16,11.597585
0.0,6,11.612118
0.0,6,11.623672
0.0,6,11.636572
0.0,6,11.643406
0.0,6,11.658343
0.0,6,11.670789
0.0,6,11.688065
1.0,16,11.721174
1.0,16,11.742603
0.0,6,11.755334
1.0,16,11.783682
1.0,16,11.810101
1.0,16,11.832171
0.0,6,11.84598
1.0,16,11.865607
0.0,6,11.872756
0.0,6,11.881416
0.0,6,11.889585
0.0,6,11.901752
0.0,6,11.907501
0.0,6,11.917971
1.0,16,11.940456
0.0,6,11.946772
0.0,6,11.956845
1.0,16,11.984473
1.0,16,12.013224
0.0,6,12.01815
0.0,6,12.026562
0.0,6,12.030981
0.0,6,12.041641
0.0,6,12.046362
1.0,16,12.065306
0.0,6,12.075243
0.0,6,12.084261
0.0,6,12.093821
0.0,6,12.101999
1.0,16,12.123477
1.0,16,12.144774
0.0,6,12.153282
1.0,16,12.176601
0.0,6,12.181537
2.0,28,12.235883
0.0,6,12.247055
0.0,6,12.252831
0.0,6,12.263981
0.0,6,12.277464
0.0,6,12.288751
0.0,6,12.293979
1.0,16,12.317142
1.0,16,12.339704
0.0,6,12.348169
0.0,6,12.353595
1.0,16,12.373158
0.0,6,12.384
0.0,6,12.388633
0.0,6,12.398892
0.0,6,12.404212
0.0,6,12.417292
1.0,16,12.436329
0.0,6,12.44108
4.0,50,12.508878
0.0,6,12.519608
0.0,6,12.529182
0.0,6,12.534728
1.0,16,12.55687
0.0,6,12.57029
0.0,6,12.578224
1.0,16,12.601391
2.0,26,12.639011
0.0,6,12.646523
0.0,6,12.656181
1.0,16,12.675627
0.0,6,12.682556
2.0,28,12.721767
0.0,6,12.730283
0.0,6,12.737852
0.0,6,12.748189
0.0,6,12.755474
0.0,6,12.766038
0.0,6,12.772314
0.0,6,12.781845
0.0,6,12.788832
1.0,16,12.810248
0.0,6,12.819052
0.0,6,12.826193
0.0,6,12.837193
1.0,16,12.858529
1.0,16,12.885691
1.0,16,12.907579
0.0,6,12.91477
0.0,6,12.925668
0.0,6,12.931431
0.0,6,12.941517
0.0,6,12.950047
1.0,16,12.970082
1.0,16,12.990777
0.0,6,13.001314
0.0,6,13.008781
1.0,16,13.031508
0.0,6,13.040589
0.0,6,13.047633
1.0,16,13.071291
0.0,6,13.082581
1.0,16,13.106241
1.0,16,13.130923
1.0,16,13.154975
0.0,6,13.162014
0.0,6,13.175493
0.0,6,13.184579
0.0,6,13.199848
0.0,6,13.206877
0.0,6,13.218404
0.0,6,13.223696
1.0,16,13.261597
0.0,6,13.272339
0.0,6,13.279042
0.0,6,13.288657
1.0,16,13.31318
0.0,6,13.318384
0.0,6,13.328551
0.0,6,13.3369
0.0,6,13.350155
0.0,6,13.356185
0.0,6,13.367075
0.0,6,13.372824
1.0,16,13.394951
1.0,16,13.416692
0.0,6,13.425535
2.0,28,13.463316
0.0,6,13.476087
0.0,6,13.490069
0.0,6,13.499635
1.0,16,13.517336
2.0,28,13.558048
0.0,6,13.56849
0.0,6,13.573437
0.0,6,13.584092
1.0,16,13.605802
0.0,6,13.613383
0.0,6,13.624992
2.0,26,13.658323
0.0,6,13.671463
0.0,6,13.677487
0.0,6,13.68652
0.0,6,13.69122
2.0,26,13.728317
1.0,16,13.750869
0.0,6,13.758027
0.0,6,13.767952
0.0,6,13.778718
0.0,6,13.791822
0.0,6,13.798864
0.0,6,13.809247
1.0,16,13.830087
0.0,6,13.836531
0.0,6,13.848112
0.0,6,13.852928
0.0,6,13.863966
1.0,16,13.886319
0.0,6,13.891293
0.0,6,13.901693
0.0,6,13.909645
0.0,6,13.918589
0.0,6,13.924236
0.0,6,13.934858
0.0,6,13.943196
0.0,6,13.954601
0.0,6,13.960537
3.0,38,14.010229
0.0,6,14.018507
1.0,16,14.036849
1.0,16,14.059478
1.0,16,14.086688
0.0,6,14.104125
0.0,6,14.10909
0.0,6,14.119727
0.0,6,14.124514
1.0,16,14.151955
2.0,26,14.18671
0.0,6,14.193063
0.0,6,14.201839
2.0,26,14.23649
0.0,6,14.245829
0.0,6,14.250473
3.0,38,14.313784
0.0,6,14.321967
0.0,6,14.331455
1.0,16,14.351063
1.0,16,14.375301
0.0,6,14.387969
0.0,6,14.39887
0.0,6,14.404541
1.0,16,14.423741
1.0,16,14.447887
0.0,6,14.462172
1.0,16,14.484422
0.0,6,14.491501
0.0,6,14.508338
0.0,6,14.514743
1.0,16,14.535533
1.0,16,14.555629
0.0,6,14.569475
1.0,16,14.590544
0.0,6,14.598846
1.0,16,14.616816
0.0,6,14.628159
1.0,16,14.649267
0.0,6,14.654172
0.0,6,14.666416
0.0,6,14.681888
0.0,6,14.697188
0.0,6,14.704853
0.0,6,14.715384
0.0,6,14.722735
0.0,6,14.731398
0.0,6,14.739001
0.0,6,14.748373
0.0,6,14.755677
0.0,6,14.767276
0.0,6,14.772766
1.0,16,14.79108
0.0,6,14.805118
0.0,6,14.811418
0.0,6,14.821514
1.0,16,14.841224
0.0,6,14.850262
1.0,16,14.870972
0.0,6,14.886861
1.0,16,14.910951
1.0,16,14.933383
2.0,26,14.963257
0.0,6,14.975292
0.0,6,14.980169
0.0,6,14.992166
0.0,6,14.998126
1.0,16,15.019692
0.0,6,15.03026
0.0,6,15.038678
0.0,6,15.047529
0.0,6,15.052979
0.0,6,15.062274
0.0,6,15.072568
1.0,16,15.091648
0.0,6,15.101291
0.0,6,15.106454
1.0,16,15.128337
0.0,6,15.137836
0.0,6,15.143573
0.0,6,15.152393
0.0,6,15.160796
1.0,16,15.190477
1.0,16,15.213492
0.0,6,15.22365
0.0,6,15.233886
4.0,48,15.312846
1.0,16,15.338235
3.0,38,15.394045
0.0,6,15.402645
0.0,6,15.41214
2.0,26,15.440058
1.0,16,15.459682
0.0,6,15.471107
0.0,6,15.482431
0.0,6,15.503221
1.0,16,15.524694
0.0,6,15.53378
0.0,6,15.544939
0.0,6,15.551802
1.0,16,15.573209
0.0,6,15.585595
1.0,16,15.606116
2.0,28,15.642893
0.0,6,15.647979
0.0,6,15.660062
0.0,6,15.667383
0.0,6,15.680816
2.0,26,15.719346
0.0,6,15.733122
0.0,6,15.739872
0.0,6,15.749771
1.0,16,15.770944
0.0,6,15.779776
0.0,6,15.788473
0.0,6,15.794865
0.0,6,15.807255
1.0,16,15.83067
0.0,6,15.835598
1.0,16,15.856366
0.0,6,15.866436
1.0,16,15.888879
1.0,16,15.911462
0.0,6,15.917511
1.0,16,15.936386
1.0,16,15.961246
2.0,28,16.006491
0.0,6,16.017823
0.0,6,16.02358
1.0,16,16.046073
1.0,16,16.066767
0.0,6,16.075427
0.0,6,16.080726
1.0,16,16.107828
1.0,16,16.127216
1.0,16,16.146863
0.0,6,16.155641
1.0,16,16.178868
0.0,6,16.185577
0.0,6,16.202005
2.0,26,16.238265
0.0,6,16.250902
1.0,16,16.271181
0.0,6,16.279695
0.0,6,16.28865
0.0,6,16.297823
1.0,16,16.319131
0.0,6,16.33058
0.0,6,16.337673
1.0,16,16.369038
0.0,6,16.378896
0.0,6,16.384547
0.0,6,16.395815
0.0,6,16.4038
0.0,6,16.415023
0.0,6,16.419978
0.0,6,16.432138
0.0,6,16.4405
1.0,16,16.462645
0.0,6,16.473509
0.0,6,16.481007
1.0,16,16.51689
0.0,6,16.528055
0.0,6,16.533956
0.0,6,16.543238
0.0,6,16.550959
0.0,6,16.560453
0.0,6,16.56577
0.0,6,16.574878
0.0,6,16.584642
1.0,16,16.607986
0.0,6,16.621586
2.0,26,16.654508
0.0,6,16.66645
1.0,16,16.68729
0.0,6,16.692168
0.0,6,16.703078
0.0,6,16.71121
0.0,6,16.723642
0.0,6,16.729698
0.0,6,16.739163
1.0,16,16.767032
0.0,6,16.772587
0.0,6,16.785551
0.0,6,16.791909
0.0,6,16.809149
0.0,6,16.815841
0.0,6,16.828205
0.0,6,16.834108
2.0,28,16.873768
0.0,6,16.883225
0.0,6,16.889133
0.0,6,16.89946
1.0,16,16.927711
0.0,6,16.932587
1.0,16,16.952046
0.0,6,16.963116
2.0,28,17.004717
0.0,6,17.012858
0.0,6,17.024043
1.0,16,17.045004
0.0,6,17.053869
1.0,16,17.074281
0.0,6,17.088532
0.0,6,17.097503
1.0,16,17.12476
1.0,16,17.144749
0.0,6,17.154411
1.0,16,17.173514
0.0,6,17.18167
0.0,6,17.190387
0.0,6,17.195004
0.0,6,17.206378
3.0,38,17.259278
0.0,6,17.267973
0.0,6,17.275307
1.0,16,17.29548
0.0,6,17.306526
0.0,6,17.311151
0.0,6,17.320749
1.0,16,17.342088
0.0,6,17.350817
0.0,6,17.359515
1.0,16,17.3906
0.0,6,17.398576
0.0,6,17.415836
0.0,6,17.423603
1.0,16,17.444702
0.0,6,17.454334
1.0,16,17.477735
0.0,6,17.483658
0.0,6,17.495993
1.0,16,17.517542
1.0,16,17.543119
1.0,16,17.565128
0.0,6,17.571712
0.0,6,17.582533
0.0,6,17.590445
0.0,6,17.602059
0.0,6,17.607307
0.0,6,17.617392
0.0,6,17.625399
1.0,16,17.648501
1.0,16,17.666945
0.0,6,17.676027
0.0,6,17.68387
0.0,6,17.700769
0.0,6,17.709226
0.0,6,17.720675
0.0,6,17.728227
0.0,6,17.736845
0.0,6,17.74376
0.0,6,17.752685
0.0,6,17.761861
0.0,6,17.772411
2.0,28,17.807573
0.0,6,17.81231
1.0,16,17.833841
0.0,6,17.845737
1.0,16,17.865423
0.0,6,17.871296
1.0,16,17.897815
0.0,6,17.912099
0.0,6,17.917842
0.0,6,17.926786
0.0,6,17.933807
1.0,16,17.956237
0.0,6,17.966602
0.0,6,17.971974
1.0,16,17.994506
0.0,6,18.004547
0.0,6,18.011085
0.0,6,18.020855
0.0,6,18.028625
2.0,26,18.067856
1.0,16,18.089834
0.0,6,18.095729
0.0,6,18.109695
0.0,6,18.117821
0.0,6,18.128181
1.0,16,18.148694
0.0,6,18.15879
2.0,26,18.197985
0.0,6,18.208284
0.0,6,18.219119
0.0,6,18.231031
0.0,6,18.242224
1.0,16,18.264683
0.0,6,18.270334
0.0,6,18.282329
1.0,16,18.304084
0.0,6,18.310755
0.0,6,18.32118
1.0,16,18.34423
0.0,6,18.349822
0.0,6,18.361253
0.0,6,18.367645
0.0,6,18.378485
0.0,6,18.385682
1.0,16,18.40986
0.0,6,18.424796
0.0,6,18.436689
0.0,6,18.447875
1.0,16,18.469513
0.0,6,18.59816
0.0,6,18.610076
0.0,6,18.617548
0.0,6,18.627858
0.0,6,18.633444
0.0,6,18.644455
1.0,16,18.666659
0.0,6,18.672518
0.0,6,18.683739
0.0,6,18.696312
2.0,26,18.73357
0.0,6,18.739957
0.0,6,18.751497
1.0,16,18.781278
0.0,6,18.78924
1.0,16,18.816085
0.0,6,18.82575
0.0,6,18.834922
0.0,6,18.845229
1.0,16,18.867602
0.0,6,18.874433
1.0,16,18.905153
0.0,6,18.91787
0.0,6,18.926495
0.0,6,18.935114
2.0,28,18.973603
0.0,6,18.979252
0.0,6,18.990117
1.0,16,19.009683
0.0,6,19.01717
1.0,16,19.041542
0.0,6,19.051654
1.0,16,19.072301
0.0,6,19.083829
1.0,16,19.104854
0.0,6,19.11763
0.0,6,19.124578
2.0,26,19.164384
0.0,6,19.16992
0.0,6,19.181768
1.0,16,19.208037
3.0,38,19.261223
0.0,6,19.270872
0.0,6,19.275658
0.0,6,19.286531
1.0,16,19.310134
1.0,16,19.333548
0.0,6,19.339272
1.0,16,19.35849
0.0,6,19.370386
0.0,6,19.375231
1.0,16,19.398978
1.0,16,19.421202
1.0,16,19.444655
0.0,6,19.458839
0.0,6,19.466663
0.0,6,19.477385
0.0,6,19.484672
0.0,6,19.503125
3.0,38,19.559706
0.0,6,19.569254
0.0,6,19.57772
1.0,16,19.598466
0.0,6,19.609226
0.0,6,19.616724
0.0,6,19.628594
0.0,6,19.633255
0.0,6,19.642879
0.0,6,19.647688
1.0,16,19.674692
0.0,6,19.685632
0.0,6,19.694678
1.0,16,19.714479
1.0,16,19.738079
0.0,6,19.747843
0.0,6,19.753623
0.0,6,19.763413
0.0,6,19.770567
3.0,38,19.829157
1.0,16,19.848437
0.0,6,19.854084
1.0,16,19.876102
0.0,6,19.884556
0.0,6,19.890295
0.0,6,19.899275
0.0,6,19.910555
1.0,16,19.930561
1.0,16,19.95048
2.0,28,19.983953
0.0,6,19.997603
0.0,6,20.009431
0.0,6,20.020846
0.0,6,20.029537
1.0,16,20.052697
0.0,6,20.064169
0.0,6,20.074037
1.0,16,20.094109
0.0,6,20.105278
0.0,6,20.112923
0.0,6,20.125535
0.0,6,20.130411
0.0,6,20.14289
1.0,16,20.163334
1.0,16,20.186146
0.0,6,20.192557
0.0,6,20.205606
1.0,16,20.227253
0.0,6,20.232145
0.0,6,20.243712
0.0,6,20.25333
0.0,6,20.263262
0.0,6,20.268304
0.0,6,20.276806
1.0,16,20.305204
0.0,6,20.312393
0.0,6,20.327206
0.0,6,20.332108
0.0,6,20.344217
2.0,26,20.374325
0.0,6,20.385164
0.0,6,20.390646
0.0,6,20.402164
0.0,6,20.409128
0.0,6,20.420283
1.0,16,20.437914
0.0,6,20.44558
0.0,6,20.454189
0.0,6,20.458938
0.0,6,20.468424
0.0,6,20.48041
0.0,6,20.497497
0.0,6,20.505581
1.0,16,20.528789
0.0,6,20.540814
0.0,6,20.548102
2.0,28,20.583922
0.0,6,20.593009
0.0,6,20.607274
1.0,16,20.636204
0.0,6,20.646892
0.0,6,20.653255
0.0,6,20.666589
0.0,6,20.673118
0.0,6,20.682319
1.0,16,20.701067
0.0,6,20.710337
0.0,6,20.720209
1.0,16,20.746139
1.0,16,20.768597
1.0,16,20.792887
2.0,28,20.843557
1.0,16,20.866041
1.0,16,20.889746
0.0,6,20.899668
0.0,6,20.909037
1.0,16,20.930673
0.0,6,20.940957
0.0,6,20.952523
1.0,16,20.975465
0.0,6,20.980435
1.0,16,21.003586
0.0,6,21.016
1.0,16,21.039264
0.0,6,21.04389
0.0,6,21.053167
2.0,26,21.086895
1.0,16,21.111806
0.0,6,21.127384
0.0,6,21.135509
0.0,6,21.150385
0.0,6,21.157187
1.0,16,21.179843
0.0,6,21.189657
0.0,6,21.197922
0.0,6,21.209141
1.0,16,21.232015
0.0,6,21.237016
0.0,6,21.250928
0.0,6,21.25766
1.0,16,21.280081
1.0,16,21.301048
0.0,6,21.312647
0.0,6,21.319968
0.0,6,21.329688
0.0,6,21.334458
0.0,6,21.348899
1.0,16,21.370073
1.0,16,21.390837
0.0,6,21.396825
1.0,16,21.432824
0.0,6,21.443523
1.0,16,21.465183
1.0,16,21.487676
2.0,28,21.541288
1.0,16,21.566235
0.0,6,21.570821
1.0,16,21.59669
0.0,6,21.609267
1.0,16,21.631693
0.0,6,21.638477
1.0,16,21.661635
0.0,6,21.67457
0.0,6,21.680546
1.0,16,21.70429
3.0,38,21.797893
0.0,6,21.810514
0.0,6,21.824189
0.0,6,21.836644
1.0,16,21.87202
0.0,6,21.887973
0.0,6,21.896678
0.0,6,21.918129
3.0,38,22.001433
0.0,6,22.027056
7.0,82,22.197148
0.0,6,22.211154
0.0,6,22.220143
0.0,6,22.237399
0.0,6,22.246994
0.0,6,22.25983
0.0,6,22.265915
0.0,6,22.286134
0.0,6,22.29657
2.0,26,22.341542
0.0,6,22.348596
0.0,6,22.364228
0.0,6,22.372365
0.0,6,22.385473
0.0,6,22.395245
0.0,6,22.412094
1.0,16,22.450669
0.0,6,22.462001
0.0,6,22.477347
0.0,6,22.488258
1.0,16,22.526384
0.0,6,22.53841
0.0,6,22.546882
0.0,6,22.563062
0.0,6,22.569449
2.0,28,22.636523
0.0,6,22.651069
0.0,6,22.669148
0.0,6,22.688211
2.0,26,22.734591
0.0,6,22.748446
0.0,6,22.759894
1.0,16,22.792547
1.0,16,22.822505
0.0,6,22.836042
2.0,26,22.884732
1.0,16,22.90728
0.0,6,22.9283
1.0,16,22.951611
0.0,6,22.961474
0.0,6,22.972725
2.0,26,23.011064
1.0,16,23.041298
0.0,6,23.057313
0.0,6,23.0668
1.0,16,23.092783
2.0,26,23.150452
0.0,6,23.162894
0.0,6,23.176284
1.0,16,23.206016
1.0,16,23.231627
0.0,6,23.24671
2.0,26,23.293025
1.0,16,23.328155
0.0,6,23.336587
0.0,6,23.358453
0.0,6,23.367771
1.0,16,23.392652
1.0,16,23.416668
1.0,16,23.447323
0.0,6,23.461924
2.0,28,23.510794
0.0,6,23.521829
3.0,38,23.609568
0.0,6,23.618447
0.0,6,23.635033
0.0,6,23.644062
1.0,16,23.693262
0.0,6,23.705736
1.0,16,23.740901
0.0,6,23.749188
1.0,16,23.783695
1.0,16,23.811718
0.0,6,23.82634
0.0,6,23.834314
0.0,6,23.8511
0.0,6,23.85952
0.0,6,23.872816
0.0,6,23.884265
0.0,6,23.902546
1.0,16,23.930566
0.0,6,23.93847
1.0,16,23.967885
0.0,6,23.99114
0.0,6,24.00114
0.0,6,24.016011
0.0,6,24.027287
0.0,6,24.046317
1.0,16,24.081902
0.0,6,24.091077
1.0,16,24.121245
0.0,6,24.138244
0.0,6,24.145001
1.0,16,24.182258
1.0,16,24.22179
1.0,16,24.263254
0.0,6,24.280299
0.0,6,24.287814
0.0,6,24.304251
0.0,6,24.315058
1.0,16,24.349901
1.0,16,24.376073
0.0,6,24.390923
0.0,6,24.405549
3.0,38,24.476763
1.0,16,24.50777
0.0,6,24.514796
0.0,6,24.526992
1.0,16,24.556625
0.0,6,24.563194
0.0,6,24.572564
1.0,16,24.595331
0.0,6,24.601051
0.0,6,24.61179
0.0,6,24.616558
0.0,6,24.630219
2.0,28,24.665422
0.0,6,24.673777
0.0,6,24.68721
2.0,26,24.73373
2.0,26,24.778388
0.0,6,24.784688
0.0,6,24.794271
1.0,16,24.821376
0.0,6,24.827248
1.0,16,24.850181
0.0,6,24.859086
0.0,6,24.867055
1.0,16,24.887462
0.0,6,24.897985
0.0,6,24.904458
1.0,16,24.934909
2.0,28,24.975428
0.0,6,24.985017
0.0,6,24.990542
4.0,48,25.060622
1.0,16,25.081872
0.0,6,25.093687
1.0,16,25.113164
3.0,38,25.162279
0.0,6,25.172039
1.0,16,25.19098
0.0,6,25.198268
2.0,28,25.24964
0.0,6,25.262848
1.0,16,25.284892
1.0,16,25.308137
0.0,6,25.315117
0.0,6,25.327648
0.0,6,25.335004
1.0,16,25.354903
0.0,6,25.368518
1.0,16,25.389046
0.0,6,25.394582
1.0,16,25.417204
0.0,6,25.432068
1.0,16,25.453794
0.0,6,25.460227
1.0,16,25.480015
0.0,6,25.491466
0.0,6,25.50116
1.0,16,25.526046
0.0,6,25.540294
1.0,16,25.568553
0.0,6,25.573252
1.0,16,25.595211
2.0,28,25.633715
0.0,6,25.644696
0.0,6,25.651104
0.0,6,25.660502
0.0,6,25.665967
0.0,6,25.678901
3.0,38,25.732685
0.0,6,25.750136
0.0,6,25.758137
1.0,16,25.78204
1.0,16,25.804886
0.0,6,25.815149
0.0,6,25.822038
0.0,6,25.838713
1.0,16,25.86854
0.0,6,25.874026
0.0,6,25.883522
1.0,16,25.904758
0.0,6,25.910478
2.0,28,25.951171
1.0,16,25.973114
0.0,6,25.985965
1.0,16,26.008157
0.0,6,26.015367
0.0,6,26.026607
1.0,16,26.064134
2.0,26,26.099629
2.0,28,26.138221
0.0,6,26.148554
0.0,6,26.160075
0.0,6,26.17185
1.0,16,26.196788
0.0,6,26.202706
0.0,6,26.21644
2.0,26,26.251561
1.0,16,26.278479
2.0,28,26.315419
1.0,16,26.343123
1.0,16,26.369788
0.0,6,26.380175
1.0,16,26.401903
0.0,6,26.410038
1.0,16,26.430582
0.0,6,26.440123
2.0,28,26.476065
0.0,6,26.483966
1.0,16,26.50449
2.0,26,26.543881
0.0,6,26.550647
0.0,6,26.570484
0.0,6,26.576641
0.0,6,26.585339
0.0,6,26.592747
2.0,26,26.632451
0.0,6,26.639092
2.0,26,26.677576
0.0,6,26.682544
0.0,6,26.694577
1.0,16,26.71646
0.0,6,26.7212
0.0,6,26.730827
0.0,6,26.739299
0.0,6,26.761084
0.0,6,26.783964
0.0,6,26.796436
0.0,6,26.806109
3.0,38,26.860238
0.0,6,26.868187
0.0,6,26.877723
0.0,6,26.889769
0.0,6,26.901183
1.0,16,26.924052
1.0,16,26.947461
1.0,16,26.975036
0.0,6,26.981138
0.0,6,26.993651
0.0,6,27.001277
0.0,6,27.015401
1.0,16,27.038526
0.0,6,27.04496
0.0,6,27.059297
0.0,6,27.072068
0.0,6,27.085343
0.0,6,27.094406
0.0,6,27.104968
0.0,6,27.115569
0.0,6,27.12661
0.0,6,27.134025
2.0,28,27.173751
1.0,16,27.203572
1.0,16,27.224883
2.0,26,27.261235
1.0,16,27.282126
0.0,6,27.290008
4.0,48,27.36317
0.0,6,27.376749
1.0,16,27.402842
1.0,16,27.426544
0.0,6,27.433229
1.0,16,27.454313
0.0,6,27.464746
0.0,6,27.472808
0.0,6,27.483469
3.0,38,27.534682
0.0,6,27.54522
0.0,6,27.559937
0.0,6,27.572878
0.0,6,27.579978
0.0,6,27.590694
1.0,16,27.619979
0.0,6,27.626767
0.0,6,27.63655
0.0,6,27.644275
2.0,26,27.680399
0.0,6,27.685573
0.0,6,27.696255
0.0,6,27.701119
0.0,6,27.715639
0.0,6,27.722983
0.0,6,27.731639
0.0,6,27.738434
0.0,6,27.753064
1.0,16,27.778254
1.0,16,27.812407
0.0,6,27.819815
0.0,6,27.831532
0.0,6,27.836513
1.0,16,27.863675
0.0,6,27.877228
1.0,16,27.901148
0.0,6,27.907202
1.0,16,27.931749
2.0,26,27.971322
0.0,6,27.978681
0.0,6,27.988417
0.0,6,27.994145
2.0,26,28.035169
0.0,6,28.044279
2.0,26,28.081543
0.0,6,28.087592
0.0,6,28.098542
1.0,16,28.123386
0.0,6,28.129981
0.0,6,28.139591
0.0,6,28.144997
3.0,38,28.215381
1.0,16,28.238386
1.0,16,28.262305
0.0,6,28.266883
0.0,6,28.281047
0.0,6,28.286836
0.0,6,28.296477
0.0,6,28.303024
0.0,6,28.313961
0.0,6,28.322002
2.0,28,28.360595
0.0,6,28.370024
0.0,6,28.378196
0.0,6,28.388189
0.0,6,28.395048
1.0,16,28.415329
2.0,28,28.461951
1.0,16,28.491006
0.0,6,28.501514
0.0,6,28.508889
1.0,16,28.536506
1.0,16,28.558073
0.0,6,28.567462
0.0,6,28.573942
0.0,6,28.588493
0.0,6,28.593299
0.0,6,28.60202
