global_step,update,mean_train_return,policy_loss,value_loss,entropy,total_loss
161792,79,4.45,-0.004298064370232169,0.2771153599023819,0.4172749640420079,0.1300868671387434
163840,80,4.1,-0.0005811850423924625,0.2343416791409254,0.40853319503366947,0.11250432288215961
165888,81,5.2,-0.0022975364699959755,0.10845042951405048,0.4024692131206393,0.04790298668376636
167936,82,4.4,-0.001827515137847513,0.1679816204123199,0.3650047304108739,0.07851324634975754
169984,83,4.7,0.0008756555616855621,0.2015942558646202,0.3569174902513623,0.0981036081793718
172032,84,3.85,-0.00010653039498720318,0.207266251090914,0.34590070974081755,0.10006758719100617
174080,85,4.15,-0.0017450306913815439,0.23990128561854362,0.3484183344990015,0.11472142860293388
176128,86,4.15,-0.002720573655096814,0.23045770358294249,0.354646023362875,0.1089618181285914
178176,87,5.1,-4.733560490421951e-05,0.14121690299361944,0.34866479504853487,0.06707446950895246
180224,88,4.7,-0.0023600987915415317,0.17898045456968248,0.33366116136312485,0.08379351702751592
182272,89,4.8,0.0007955531473271549,0.20073029724881053,0.32497767452150583,0.0979109260806581
184320,90,4.0,-0.0008677229634486139,0.14728015149012208,0.29949985910207033,0.06977735379769001
186368,91,4.2,-0.002192151383496821,0.1615135595202446,0.29722041450440884,0.07559242524439469
188416,92,4.75,-0.0014045932912267745,0.08417739789001644,0.29418266005814075,0.03774227964458987
190464,93,4.8,-0.000942939252126962,0.15386097296141088,0.2808991619385779,0.07317855552537367
192512,94,4.2,-0.004416118055814877,0.21738802222535014,0.2952482793480158,0.10132540971972048
194560,95,3.65,-0.00237835175357759,0.2124490076676011,0.27088737953454256,0.10113727838324849
196608,96,4.9,-0.00355969145311974,0.1553746487479657,0.259532761760056,0.07153230515541509
198656,97,4.3,-0.0026473146863281727,0.12891545658931136,0.27408919762820005,0.05906952195800841
200000,98,4.55,0.006722398839580516,0.14184140227735043,0.2510263342410326,0.07513283848917733
