#{"t_start": 1774685778.0786405, "env_id": "None"}
r,l,t
0.0,6,31.28418
0.0,6,31.295353
1.0,16,31.322827
0.0,6,31.333143
1.0,16,31.377896
0.0,6,31.388683
1.0,16,31.416074
0.0,6,31.426578
2.0,26,31.473496
1.0,16,31.505047
0.0,6,31.51574
1.0,16,31.543514
1.0,16,31.573133
0.0,6,31.583547
0.0,6,31.594061
0.0,6,31.604295
2.0,26,31.653982
0.0,6,31.668289
0.0,6,31.679225
0.0,6,31.689722
0.0,6,31.700142
0.0,6,31.710577
1.0,16,31.738924
0.0,6,31.749945
1.0,16,31.780782
0.0,6,31.791403
1.0,16,31.819814
0.0,6,31.830997
0.0,6,31.841393
0.0,6,31.852375
2.0,28,31.903166
1.0,16,31.931679
1.0,16,31.967347
1.0,16,32.000196
1.0,16,32.029277
1.0,16,32.058872
1.0,16,32.090222
1.0,16,32.120572
3.0,38,32.227879
2.0,28,32.277329
2.0,28,32.329878
0.0,6,32.340208
1.0,16,32.369113
1.0,16,32.398786
1.0,16,32.426288
0.0,6,32.43685
0.0,6,32.448434
0.0,6,32.461308
0.0,6,32.47174
1.0,16,32.501186
0.0,6,32.511767
0.0,6,32.52377
0.0,6,32.534737
1.0,16,32.562273
0.0,6,32.572573
0.0,6,32.583042
1.0,16,32.612706
0.0,6,32.62407
1.0,16,32.65147
0.0,6,32.661947
0.0,6,32.672411
1.0,16,32.70194
0.0,6,32.712166
0.0,6,32.722406
0.0,6,32.732843
0.0,6,32.74363
0.0,6,32.757522
3.0,38,32.833802
0.0,6,32.845339
0.0,6,32.857683
0.0,6,32.869231
1.0,16,32.901612
1.0,16,32.931209
0.0,6,32.942391
0.0,6,32.953723
0.0,6,32.964927
1.0,16,32.993975
0.0,6,33.00762
1.0,16,33.042882
0.0,6,33.056552
0.0,6,33.070213
1.0,16,33.101715
2.0,28,33.15385
0.0,6,33.164572
0.0,6,33.175627
1.0,16,33.207039
0.0,6,33.218276
1.0,16,33.259977
1.0,16,33.28821
0.0,6,33.300171
1.0,16,33.54889
0.0,6,33.563118
2.0,26,33.6093
0.0,6,33.6231
0.0,6,33.633636
0.0,6,33.644182
2.0,26,33.688931
0.0,6,33.699151
0.0,6,33.709464
0.0,6,33.722061
1.0,16,33.749522
0.0,6,33.759996
2.0,26,33.807091
0.0,6,33.820345
0.0,6,33.831283
0.0,6,33.842024
0.0,6,33.853458
0.0,6,33.866993
1.0,16,33.89555
0.0,6,33.905915
2.0,28,33.956048
0.0,6,33.966323
1.0,16,33.993564
0.0,6,34.003881
1.0,16,34.034247
1.0,16,34.064914
0.0,6,34.077019
0.0,6,34.087892
0.0,6,34.098952
0.0,6,34.110325
1.0,16,34.142626
2.0,28,34.192094
2.0,28,34.244564
0.0,6,34.256949
3.0,38,34.342477
0.0,6,34.353416
0.0,6,34.368586
0.0,6,34.379853
0.0,6,34.39065
1.0,16,34.422613
2.0,26,34.479478
0.0,6,34.491884
0.0,6,34.504582
0.0,6,34.517091
2.0,28,34.583664
1.0,16,34.613876
0.0,6,34.625772
2.0,26,34.675531
0.0,6,34.686021
0.0,6,34.696797
1.0,16,34.724999
2.0,28,34.778666
0.0,6,34.789393
0.0,6,34.800118
0.0,6,34.811072
1.0,16,34.841814
0.0,6,34.852727
0.0,6,34.866657
0.0,6,34.879985
0.0,6,34.89083
0.0,6,34.901669
0.0,6,34.912648
1.0,16,34.940979
0.0,6,34.954144
0.0,6,34.964859
1.0,16,34.993154
2.0,26,35.040603
2.0,28,35.092776
1.0,16,35.125724
0.0,6,35.137984
0.0,6,35.152354
0.0,6,35.166746
2.0,28,35.223255
1.0,16,35.253954
1.0,16,35.282291
0.0,6,35.295849
1.0,16,35.336663
1.0,16,35.368298
0.0,6,35.378773
1.0,16,35.406135
3.0,38,35.480632
0.0,6,35.492111
1.0,16,35.520663
0.0,6,35.530921
0.0,6,35.541605
2.0,28,35.592649
0.0,6,35.603152
1.0,16,35.63188
1.0,16,35.664425
0.0,6,35.677113
0.0,6,35.68796
1.0,16,35.716176
0.0,6,35.726588
0.0,6,35.737118
0.0,6,35.747579
1.0,16,35.780151
2.0,28,35.82979
0.0,6,35.840773
1.0,16,35.87347
4.0,48,35.957378
1.0,16,35.995569
0.0,6,36.006284
0.0,6,36.016919
0.0,6,36.028705
0.0,6,36.039993
1.0,16,36.068562
2.0,26,36.116212
0.0,6,36.126641
0.0,6,36.136886
1.0,16,36.164234
0.0,6,36.176853
0.0,6,36.187197
1.0,16,36.214507
0.0,6,36.224809
0.0,6,36.235159
1.0,16,36.264266
0.0,6,36.282852
1.0,16,36.315276
0.0,6,36.328689
0.0,6,36.345191
0.0,6,36.359591
2.0,26,36.407676
0.0,6,36.418833
0.0,6,36.429748
4.0,50,36.522231
0.0,6,36.532938
0.0,6,36.543823
0.0,6,36.554404
0.0,6,36.566461
0.0,6,36.580186
0.0,6,36.593886
1.0,16,36.622029
1.0,16,36.651074
0.0,6,36.661923
1.0,16,36.693071
1.0,16,36.722548
0.0,6,36.73309
0.0,6,36.743822
2.0,26,36.796375
0.0,6,36.807426
0.0,6,36.818372
0.0,6,36.829427
1.0,16,36.857325
1.0,16,36.88636
1.0,16,36.916837
1.0,16,36.945037
0.0,6,36.955891
1.0,16,36.984851
1.0,16,37.015294
1.0,16,37.050518
0.0,6,37.061133
0.0,6,37.074898
1.0,16,37.107429
0.0,6,37.119273
1.0,16,37.149159
1.0,16,37.17889
0.0,6,37.190094
0.0,6,37.203438
1.0,16,37.232374
0.0,6,37.242724
0.0,6,37.253249
1.0,16,37.286964
0.0,6,37.297881
1.0,16,37.330292
0.0,6,37.340739
0.0,6,37.35117
0.0,6,37.367407
0.0,6,37.384836
1.0,16,37.414991
1.0,16,37.442874
0.0,6,37.453459
1.0,16,37.701263
0.0,6,37.713973
2.0,28,37.763075
0.0,6,37.775746
1.0,16,37.808154
1.0,16,37.839483
0.0,6,37.850495
1.0,16,37.879831
0.0,6,37.890197
0.0,6,37.90031
1.0,16,37.92987
1.0,16,37.957177
0.0,6,37.967453
0.0,6,37.978083
2.0,28,38.033818
0.0,6,38.046265
0.0,6,38.056993
0.0,6,38.067395
0.0,6,38.080594
0.0,6,38.092479
0.0,6,38.102947
0.0,6,38.114034
1.0,16,38.145664
0.0,6,38.156671
1.0,16,38.185936
1.0,16,38.215984
0.0,6,38.229458
0.0,6,38.239934
2.0,28,38.293871
0.0,6,38.305578
1.0,16,38.337765
1.0,16,38.367237
0.0,6,38.378186
2.0,28,38.44268
1.0,16,38.47116
0.0,6,38.481928
2.0,28,38.533762
0.0,6,38.544357
0.0,6,38.555443
1.0,16,38.58705
2.0,28,38.641475
0.0,6,38.652054
2.0,26,38.698066
1.0,16,38.727331
1.0,16,38.758797
0.0,6,38.769875
0.0,6,38.784321
1.0,16,38.815762
0.0,6,38.826823
3.0,38,38.896724
1.0,16,38.925605
1.0,16,38.955976
0.0,6,38.966807
0.0,6,38.97807
1.0,16,39.006878
0.0,6,39.017861
1.0,16,39.055068
1.0,16,39.088096
0.0,6,39.099755
1.0,16,39.129667
0.0,6,39.140137
0.0,6,39.153801
0.0,6,39.164728
0.0,6,39.176089
0.0,6,39.187097
0.0,6,39.198575
1.0,16,39.228046
0.0,6,39.238763
1.0,16,39.269747
1.0,16,39.304192
1.0,16,39.334785
1.0,16,39.36646
2.0,28,39.417684
0.0,6,39.433785
0.0,6,39.449683
1.0,16,39.480506
2.0,26,39.526228
0.0,6,39.536799
1.0,16,39.566544
1.0,16,39.597986
1.0,16,39.62534
1.0,16,39.653876
1.0,16,39.683889
0.0,6,39.694334
1.0,16,39.721768
0.0,6,39.732148
3.0,38,39.799782
0.0,6,39.810328
0.0,6,39.820712
0.0,6,39.831164
1.0,16,39.859457
0.0,6,39.872138
0.0,6,39.886099
1.0,16,39.918156
1.0,16,39.946278
0.0,6,39.956917
3.0,38,40.029432
0.0,6,40.040594
0.0,6,40.051433
1.0,16,40.081866
1.0,16,40.111315
0.0,6,40.123416
1.0,16,40.15449
1.0,16,40.190982
0.0,6,40.206907
0.0,6,40.219042
1.0,16,40.247571
0.0,6,40.257875
1.0,16,40.288337
0.0,6,40.298838
0.0,6,40.309314
0.0,6,40.319683
1.0,16,40.349045
1.0,16,40.379162
0.0,6,40.38976
1.0,16,40.417203
2.0,26,40.503116
1.0,16,40.557949
0.0,6,40.574139
1.0,16,40.617567
2.0,26,40.678561
1.0,16,40.719914
0.0,6,40.733196
0.0,6,40.746259
1.0,16,40.784433
1.0,16,40.823105
0.0,6,40.836012
1.0,16,40.870276
0.0,6,40.883341
0.0,6,40.912071
1.0,16,40.946862
0.0,6,40.960138
0.0,6,40.973314
0.0,6,40.986691
1.0,16,41.024844
1.0,16,41.060438
2.0,26,41.135799
1.0,16,41.173108
0.0,6,41.187458
1.0,16,41.228312
1.0,16,41.264768
3.0,38,41.361093
0.0,6,41.374601
1.0,16,41.416051
2.0,26,41.477408
1.0,16,41.511703
1.0,16,41.554881
0.0,6,41.569391
0.0,6,41.584609
1.0,16,41.620484
0.0,6,41.633216
0.0,6,41.649669
0.0,6,41.662453
0.0,6,41.675211
1.0,16,41.715163
0.0,6,41.729407
0.0,6,41.742804
0.0,6,41.759482
1.0,16,41.795776
0.0,6,41.80916
0.0,6,41.822906
0.0,6,41.836428
2.0,28,41.906004
2.0,28,42.30828
1.0,16,42.346142
1.0,16,42.384287
0.0,6,42.40038
0.0,6,42.423429
1.0,16,42.473048
2.0,26,42.546394
0.0,6,42.560262
1.0,16,42.602424
0.0,6,42.622559
0.0,6,42.641731
2.0,28,42.733176
1.0,16,42.778075
0.0,6,42.794129
0.0,6,42.813919
0.0,6,42.830392
2.0,28,42.895682
0.0,6,42.906924
1.0,16,42.937961
1.0,16,42.966187
0.0,6,42.977208
0.0,6,42.987725
1.0,16,43.027915
1.0,16,43.057815
1.0,16,43.086831
0.0,6,43.097714
0.0,6,43.108498
1.0,16,43.139415
0.0,6,43.150146
1.0,16,43.178758
1.0,16,43.212391
0.0,6,43.229041
4.0,50,43.319939
1.0,16,43.351503
0.0,6,43.362615
0.0,6,43.373407
2.0,26,43.421804
1.0,16,43.45737
0.0,6,43.469667
0.0,6,43.481318
0.0,6,43.493989
2.0,26,43.556544
1.0,16,43.588598
0.0,6,43.599699
1.0,16,43.631593
0.0,6,43.642842
3.0,38,43.729036
1.0,16,43.761427
0.0,6,43.774046
0.0,6,43.784907
0.0,6,43.795446
1.0,16,43.831414
1.0,16,43.865258
1.0,16,43.895344
1.0,16,43.925133
1.0,16,43.957143
0.0,6,43.968314
1.0,16,43.997872
0.0,6,44.0113
0.0,6,44.025554
0.0,6,44.037221
0.0,6,44.049939
0.0,6,44.060224
0.0,6,44.070705
0.0,6,44.08092
0.0,6,44.091214
0.0,6,44.101624
1.0,16,44.130734
1.0,16,44.160541
1.0,16,44.188003
1.0,16,44.216242
3.0,38,44.288785
0.0,6,44.299478
0.0,6,44.311745
1.0,16,44.343368
0.0,6,44.358496
1.0,16,44.388555
0.0,6,44.399887
3.0,38,44.47289
0.0,6,44.483333
1.0,16,44.51108
1.0,16,44.539229
1.0,16,44.56929
2.0,26,44.620123
0.0,6,44.632155
1.0,16,44.663291
1.0,16,44.691079
1.0,16,44.730198
0.0,6,44.741454
2.0,26,44.78845
0.0,6,44.798754
2.0,26,44.843808
0.0,6,44.854355
0.0,6,44.86687
1.0,16,44.89431
1.0,16,44.926891
1.0,16,44.956325
1.0,16,44.987247
0.0,6,44.998452
1.0,16,45.028578
1.0,16,45.058094
0.0,6,45.071621
0.0,6,45.082097
1.0,16,45.110655
0.0,6,45.125251
0.0,6,45.137669
0.0,6,45.148362
0.0,6,45.159144
1.0,16,45.190646
1.0,16,45.220406
1.0,16,45.249681
0.0,6,45.260777
4.0,48,45.361898
1.0,16,45.393892
0.0,6,45.404621
0.0,6,45.417244
0.0,6,45.435382
0.0,6,45.44666
0.0,6,45.457617
1.0,16,45.488661
0.0,6,45.499328
0.0,6,45.510587
0.0,6,45.734643
1.0,16,45.776061
0.0,6,45.789352
1.0,16,45.818054
1.0,16,45.84888
3.0,38,45.923766
0.0,6,45.937722
1.0,16,45.967069
2.0,26,46.017302
0.0,6,46.029459
2.0,28,46.081327
0.0,6,46.094778
0.0,6,46.105642
0.0,6,46.117045
1.0,16,46.146327
1.0,16,46.176242
0.0,6,46.187428
1.0,16,46.223727
1.0,16,46.25917
2.0,28,46.310384
0.0,6,46.32107
0.0,6,46.331408
0.0,6,46.341775
1.0,16,46.371489
2.0,28,46.422719
3.0,38,46.489226
3.0,38,46.566129
1.0,16,46.593771
0.0,6,46.6064
0.0,6,46.61694
0.0,6,46.627565
1.0,16,46.889744
0.0,6,46.900379
1.0,16,46.931177
0.0,6,46.941695
0.0,6,46.95246
1.0,16,46.981488
1.0,16,47.012041
0.0,6,47.023339
0.0,6,47.035727
1.0,16,47.065902
0.0,6,47.077039
1.0,16,47.106172
2.0,28,47.170423
0.0,6,47.181607
1.0,16,47.211822
0.0,6,47.225448
0.0,6,47.236872
0.0,6,47.247864
1.0,16,47.27756
1.0,16,47.306022
1.0,16,47.342885
0.0,6,47.353675
1.0,16,47.38464
1.0,16,47.413192
1.0,16,47.444497
0.0,6,47.455152
3.0,38,47.526489
0.0,6,47.537723
0.0,6,47.548927
1.0,16,47.577477
0.0,6,47.588238
0.0,6,47.599281
4.0,48,47.688944
0.0,6,47.699389
2.0,26,47.754363
1.0,16,47.782559
0.0,6,47.793213
0.0,6,47.809509
1.0,16,47.848558
0.0,6,47.859554
0.0,6,47.870826
2.0,26,47.916653
0.0,6,47.927644
2.0,28,47.980494
0.0,6,47.992259
2.0,28,48.062312
0.0,6,48.073344
2.0,28,48.123498
2.0,28,48.176264
3.0,38,48.254218
0.0,6,48.265639
0.0,6,48.277206
2.0,28,48.329855
0.0,6,48.341072
0.0,6,48.354071
0.0,6,48.365556
0.0,6,48.37778
3.0,38,48.443389
0.0,6,48.456006
1.0,16,48.483609
1.0,16,48.511383
0.0,6,48.522143
2.0,26,48.575445
0.0,6,48.585887
0.0,6,48.596305
1.0,16,48.624249
1.0,16,48.652014
0.0,6,48.66556
0.0,6,48.676486
0.0,6,48.687385
1.0,16,48.7159
0.0,6,48.726872
0.0,6,48.737782
1.0,16,48.768034
0.0,6,48.778515
0.0,6,48.788878
0.0,6,48.799215
0.0,6,48.810044
0.0,6,48.82051
1.0,16,48.859523
1.0,16,48.897871
2.0,26,48.944294
1.0,16,48.975475
0.0,6,48.986223
0.0,6,48.996854
1.0,16,49.027615
0.0,6,49.042247
1.0,16,49.076638
1.0,16,49.105045
2.0,26,49.15251
1.0,16,49.184187
2.0,26,49.232105
1.0,16,49.261377
1.0,16,49.297635
1.0,16,49.325327
1.0,16,49.358759
0.0,6,49.371501
1.0,16,49.403304
1.0,16,49.431858
0.0,6,49.442891
0.0,6,49.45396
1.0,16,49.48488
0.0,6,49.495266
0.0,6,49.505508
0.0,6,49.515739
0.0,6,49.526
1.0,16,49.55416
3.0,38,49.624609
0.0,6,49.635789
4.0,48,49.732388
0.0,6,49.743862
2.0,28,49.797955
0.0,6,49.809153
0.0,6,49.820482
0.0,6,49.832285
0.0,6,49.843891
1.0,16,49.873995
0.0,6,49.89269
2.0,26,49.950441
1.0,16,49.984114
3.0,38,50.057159
0.0,6,50.068085
0.0,6,50.078719
0.0,6,50.089206
1.0,16,50.11995
3.0,38,50.199595
0.0,6,50.215247
1.0,16,50.256983
1.0,16,50.293131
1.0,16,50.32544
0.0,6,50.337036
0.0,6,50.348206
2.0,26,50.399049
1.0,16,50.430804
1.0,16,50.459747
4.0,48,50.55169
0.0,6,50.563701
1.0,16,50.592099
2.0,28,50.643801
1.0,16,50.673082
1.0,16,50.70136
0.0,6,50.714953
0.0,6,50.72555
0.0,6,50.736664
3.0,38,50.804014
0.0,6,50.817382
2.0,26,51.096276
1.0,16,51.127203
1.0,16,51.162177
1.0,16,51.194299
1.0,16,51.226123
0.0,6,51.237291
0.0,6,51.248668
0.0,6,51.259063
2.0,28,51.308298
1.0,16,51.339787
0.0,6,51.353331
3.0,38,51.427711
1.0,16,51.45951
0.0,6,51.47082
1.0,16,51.50029
1.0,16,51.529912
0.0,6,51.543383
1.0,16,51.572454
1.0,16,51.60018
3.0,38,51.674425
1.0,16,51.701966
0.0,6,51.712392
1.0,16,51.741959
1.0,16,51.769343
1.0,16,51.79667
0.0,6,51.807004
1.0,16,51.83487
0.0,6,51.848342
2.0,28,51.903385
3.0,38,51.985819
0.0,6,51.996498
1.0,16,52.03249
1.0,16,52.066519
0.0,6,52.076833
2.0,28,52.124558
0.0,6,52.134841
2.0,28,52.192811
1.0,16,52.222932
0.0,6,52.233345
3.0,38,52.302637
1.0,16,52.33066
2.0,26,52.390299
1.0,16,52.420145
1.0,16,52.450139
1.0,16,52.480432
1.0,16,52.507914
1.0,16,52.536288
1.0,16,52.566929
1.0,16,52.594439
0.0,6,52.604687
3.0,38,52.68171
0.0,6,52.692346
0.0,6,52.702754
0.0,6,52.713175
1.0,16,52.741269
1.0,16,52.771263
0.0,6,52.781649
3.0,38,52.84746
1.0,16,52.884971
0.0,6,52.904237
1.0,16,52.946173
2.0,28,53.045333
1.0,16,53.087034
2.0,28,53.150348
2.0,28,53.216613
2.0,28,53.30311
0.0,6,53.317205
0.0,6,53.331198
1.0,16,53.373403
0.0,6,53.388109
1.0,16,53.433975
2.0,26,53.495615
3.0,38,53.598908
1.0,16,53.639091
1.0,16,53.675306
1.0,16,53.714823
1.0,16,53.751731
2.0,26,53.814797
0.0,6,53.835686
3.0,38,53.931525
0.0,6,53.945556
1.0,16,53.981429
0.0,6,53.994659
3.0,38,54.107189
1.0,16,54.149975
1.0,16,54.186553
3.0,38,54.274302
2.0,28,54.334112
1.0,16,54.373819
0.0,6,54.387362
1.0,16,54.427684
2.0,28,54.493415
1.0,16,54.52658
1.0,16,54.570797
0.0,6,54.58583
0.0,6,54.600297
1.0,16,54.642871
0.0,6,54.658936
2.0,28,54.75563
0.0,6,54.773446
0.0,6,54.791137
1.0,16,54.828252
1.0,16,54.863163
1.0,16,54.907371
1.0,16,54.949253
1.0,16,55.01587
2.0,28,55.085426
0.0,6,55.104994
2.0,26,55.176792
1.0,16,55.23267
0.0,6,55.249645
1.0,16,55.293878
0.0,6,55.313823
1.0,16,55.357151
3.0,38,55.432453
1.0,16,55.460107
1.0,16,55.488057
0.0,6,55.498524
0.0,6,55.508921
0.0,6,55.521557
0.0,6,55.531934
1.0,16,55.559187
0.0,6,55.569484
1.0,16,55.597054
1.0,16,55.626747
1.0,16,55.654109
1.0,16,55.929018
1.0,16,55.960427
0.0,6,55.972288
1.0,16,56.003241
3.0,38,56.081077
1.0,16,56.110841
1.0,16,56.143265
1.0,16,56.17166
1.0,16,56.210088
1.0,16,56.251533
0.0,6,56.261848
0.0,6,56.272733
1.0,16,56.300777
0.0,6,56.311118
2.0,28,56.363389
2.0,28,56.421214
1.0,16,56.454133
1.0,16,56.483038
1.0,16,56.511406
1.0,16,56.542965
2.0,28,56.590965
0.0,6,56.601576
0.0,6,56.614356
1.0,16,56.641967
0.0,6,56.654701
0.0,6,56.665108
0.0,6,56.67538
2.0,26,56.727896
0.0,6,56.738925
0.0,6,56.75239
1.0,16,56.782039
0.0,6,56.79271
3.0,38,56.865923
1.0,16,56.895432
0.0,6,56.906636
1.0,16,56.935862
0.0,6,56.946698
3.0,38,57.026146
0.0,6,57.037724
1.0,16,57.068973
0.0,6,57.080209
1.0,16,57.109092
1.0,16,57.138497
1.0,16,57.169319
1.0,16,57.198209
0.0,6,57.209296
1.0,16,57.239648
4.0,48,57.347908
0.0,6,57.359225
1.0,16,57.392049
1.0,16,57.421282
3.0,38,57.493202
1.0,16,57.522062
3.0,38,57.601403
1.0,16,57.630381
0.0,6,57.641573
1.0,16,57.672482
1.0,16,57.702096
3.0,38,57.769914
0.0,6,57.783219
0.0,6,57.793867
0.0,6,57.804374
1.0,16,57.832707
1.0,16,57.861045
1.0,16,57.896393
0.0,6,57.907924
0.0,6,57.918733
1.0,16,57.948171
1.0,16,57.979873
0.0,6,57.991769
0.0,6,58.003367
3.0,38,58.07573
2.0,28,58.12819
3.0,38,58.209089
1.0,16,58.237869
1.0,16,58.266103
1.0,16,58.309158
0.0,6,58.319886
1.0,16,58.348594
0.0,6,58.359415
2.0,28,58.419634
0.0,6,58.432416
3.0,38,58.50441
1.0,16,58.533877
0.0,6,58.544361
2.0,26,58.589105
1.0,16,58.619006
1.0,16,58.64598
0.0,6,58.65624
1.0,16,58.68304
0.0,6,58.696713
1.0,16,58.730445
2.0,26,58.775618
0.0,6,58.78617
1.0,16,58.816722
0.0,6,58.827195
1.0,16,58.854864
3.0,38,58.922696
0.0,6,58.933078
2.0,26,58.978159
1.0,16,59.016597
0.0,6,59.027969
1.0,16,59.057615
0.0,6,59.068467
1.0,16,59.097432
0.0,6,59.108221
1.0,16,59.139895
0.0,6,59.150875
1.0,16,59.180124
0.0,6,59.191237
1.0,16,59.222741
1.0,16,59.251322
1.0,16,59.279979
0.0,6,59.293017
0.0,6,59.310082
1.0,16,59.352702
1.0,16,59.383409
1.0,16,59.412484
0.0,6,59.426392
3.0,38,59.49802
1.0,16,59.529344
0.0,6,59.539928
0.0,6,59.551105
2.0,28,59.605655
1.0,16,59.637837
0.0,6,59.648602
3.0,38,59.717502
0.0,6,59.73032
0.0,6,59.740984
3.0,38,59.810033
2.0,28,60.083974
1.0,16,60.11171
1.0,16,60.14169
4.0,48,60.234211
0.0,6,60.247375
2.0,28,60.297267
1.0,16,60.324809
1.0,16,60.3651
0.0,6,60.377574
0.0,6,60.38813
1.0,16,60.416137
3.0,38,60.485015
1.0,16,60.517648
0.0,6,60.52801
0.0,6,60.538311
2.0,26,60.585151
1.0,16,60.613311
1.0,16,60.640656
0.0,6,60.653502
2.0,26,60.69814
4.0,48,60.784643
0.0,6,60.797123
1.0,16,60.829624
1.0,16,60.861894
2.0,28,60.912134
1.0,16,60.939986
1.0,16,60.97101
3.0,38,61.040392
0.0,6,61.051356
0.0,6,61.064359
1.0,16,61.093781
1.0,16,61.13137
1.0,16,61.159667
1.0,16,61.191358
1.0,16,61.220969
1.0,16,61.249264
1.0,16,61.279866
1.0,16,61.308537
0.0,6,61.318893
0.0,6,61.329573
4.0,50,61.449646
1.0,16,61.480973
0.0,6,61.491944
3.0,38,61.560319
1.0,16,61.591451
3.0,38,61.661347
1.0,16,61.693724
2.0,26,61.74765
0.0,6,61.758392
1.0,16,61.790152
3.0,38,61.858762
0.0,6,61.869467
2.0,28,61.925501
4.0,50,62.016411
0.0,6,62.030375
1.0,16,62.061575
3.0,38,62.133086
2.0,26,62.179107
1.0,16,62.215591
0.0,6,62.227678
1.0,16,62.257013
1.0,16,62.2863
0.0,6,62.299384
0.0,6,62.309806
0.0,6,62.320098
1.0,16,62.347487
1.0,16,62.37669
3.0,38,62.46943
1.0,16,62.498859
3.0,38,62.565611
0.0,6,62.576062
1.0,16,62.606107
0.0,6,62.616825
1.0,16,62.64431
0.0,6,62.654684
3.0,38,62.727342
1.0,16,62.756067
1.0,16,62.783393
1.0,16,62.814077
3.0,38,62.881208
1.0,16,62.914943
0.0,6,62.92755
1.0,16,62.955098
3.0,38,63.023596
3.0,38,63.093304
0.0,6,63.103928
0.0,6,63.117159
1.0,16,63.145392
1.0,16,63.173805
1.0,16,63.202006
0.0,6,63.220158
2.0,28,63.271972
0.0,6,63.282879
1.0,16,63.313911
1.0,16,63.341694
3.0,38,63.416392
1.0,16,63.450124
3.0,38,63.535769
0.0,6,63.546169
3.0,38,63.612512
1.0,16,63.642949
3.0,38,63.709971
3.0,38,63.782786
1.0,16,63.810394
0.0,6,63.820843
1.0,16,63.850486
2.0,28,63.898916
0.0,6,63.909487
1.0,16,63.940046
0.0,6,63.950863
0.0,6,64.186167
0.0,6,64.196916
1.0,16,64.224894
1.0,16,64.254829
0.0,6,64.264967
0.0,6,64.275611
1.0,16,64.302655
1.0,16,64.336313
1.0,16,64.36859
1.0,16,64.396882
0.0,6,64.407949
3.0,38,64.47862
1.0,16,64.518601
1.0,16,64.547896
1.0,16,64.574873
1.0,16,64.601878
0.0,6,64.614178
4.0,48,64.703681
3.0,38,64.77423
0.0,6,64.785075
1.0,16,64.816149
1.0,16,64.849302
1.0,16,64.880376
1.0,16,64.908778
3.0,38,64.978038
2.0,28,65.031572
2.0,26,65.082172
1.0,16,65.110373
1.0,16,65.142941
3.0,38,65.21176
2.0,26,65.257066
2.0,28,65.309892
1.0,16,65.339449
3.0,38,65.453398
4.0,48,65.599361
5.0,62,65.750924
2.0,26,65.81236
1.0,16,65.850199
0.0,6,65.864938
0.0,6,65.881366
2.0,26,65.943952
2.0,26,66.006293
2.0,28,66.071277
3.0,38,66.190244
4.0,48,66.306013
0.0,6,66.323593
1.0,16,66.3576
2.0,26,66.413108
1.0,16,66.461268
3.0,38,66.556355
1.0,16,66.597515
2.0,26,66.683243
1.0,16,66.719902
1.0,16,66.760469
0.0,6,66.775915
0.0,6,66.790104
1.0,16,66.827787
0.0,6,66.844871
3.0,38,66.931181
2.0,28,67.014305
0.0,6,67.033252
1.0,16,67.079872
0.0,6,67.097044
0.0,6,67.1136
2.0,26,67.191234
1.0,16,67.228219
0.0,6,67.245706
1.0,16,67.294662
0.0,6,67.307897
2.0,28,67.377517
1.0,16,67.418824
1.0,16,67.485905
6.0,72,67.705032
2.0,26,67.77873
3.0,38,67.870936
3.0,38,67.942457
0.0,6,67.956628
4.0,48,68.057718
2.0,26,68.107348
3.0,38,68.177728
2.0,26,68.228501
0.0,6,68.239113
1.0,16,68.274678
3.0,38,68.34548
3.0,38,68.416979
5.0,62,68.533957
1.0,16,68.567364
0.0,6,68.577839
1.0,16,68.60547
1.0,16,68.635514
3.0,38,68.700948
0.0,6,68.713663
1.0,16,68.75696
0.0,6,68.770597
2.0,28,69.0569
2.0,26,69.104825
3.0,38,69.184483
3.0,38,69.257008
0.0,6,69.268093
1.0,16,69.298765
3.0,38,69.369992
3.0,38,69.4394
3.0,38,69.511856
1.0,16,69.543864
0.0,6,69.554684
0.0,6,69.565007
1.0,16,69.593368
0.0,6,69.60385
0.0,6,69.614337
3.0,38,69.689662
1.0,16,69.719304
0.0,6,69.730155
5.0,60,69.861915
2.0,28,69.913759
2.0,28,69.973389
3.0,38,70.046067
1.0,16,70.075144
3.0,38,70.1455
1.0,16,70.174806
1.0,16,70.203399
1.0,16,70.233001
2.0,26,70.290091
3.0,38,70.35998
1.0,16,70.389373
1.0,16,70.417449
2.0,28,70.479158
0.0,6,70.491665
0.0,6,70.503081
1.0,16,70.535233
1.0,16,70.567134
1.0,16,70.597722
2.0,26,70.644195
1.0,16,70.674577
3.0,38,70.740648
0.0,6,70.751301
1.0,16,70.794505
5.0,62,70.912899
1.0,16,70.940414
1.0,16,70.97768
2.0,26,71.026392
3.0,38,71.099955
0.0,6,71.11087
0.0,6,71.122369
1.0,16,71.15192
5.0,62,71.273488
2.0,28,71.326049
2.0,26,71.374206
1.0,16,71.405047
0.0,6,71.416039
1.0,16,71.444874
3.0,38,71.515196
1.0,16,71.545382
4.0,48,71.636758
3.0,38,71.705979
3.0,38,71.779809
4.0,48,71.889493
3.0,38,71.961874
0.0,6,71.973168
1.0,16,72.004125
0.0,6,72.015023
1.0,16,72.049763
0.0,6,72.061233
3.0,38,72.139932
1.0,16,72.170401
4.0,48,72.261327
0.0,6,72.272424
4.0,48,72.361816
2.0,26,72.416943
3.0,38,72.486934
3.0,38,72.56305
1.0,16,72.598498
3.0,38,72.671826
3.0,38,72.746059
3.0,38,72.819957
2.0,26,72.883951
2.0,26,72.934841
0.0,6,72.94581
3.0,38,73.014856
3.0,38,73.318089
4.0,48,73.411709
